 ************************** Initing args for:  DEEP_RANGE_v0   **************************
Iters 42600 | Evals 177689 | RangeLoss 1.8412067890167236 | ActionLoss 0.007560450583696365 | TotalLoss 2.5972087383270264
Iters 42800 | Evals 178548 | RangeLoss 1.8410110473632812 | ActionLoss 0.007526760455220938 | TotalLoss 2.593646287918091
Iters 43000 | Evals 179380 | RangeLoss 1.8408782482147217 | ActionLoss 0.007494672667235136 | TotalLoss 2.5903074741363525
Iters 43200 | Evals 180238 | RangeLoss 1.8407691717147827 | ActionLoss 0.0074614048935472965 | TotalLoss 2.5868756771087646
Iters 43400 | Evals 181065 | RangeLoss 1.8405998945236206 | ActionLoss 0.007429979275912046 | TotalLoss 2.583570718765259
Iters 43600 | Evals 181892 | RangeLoss 1.8404607772827148 | ActionLoss 0.007398534566164017 | TotalLoss 2.580287218093872
Iters 43800 | Evals 182732 | RangeLoss 1.8402546644210815 | ActionLoss 0.0073670074343681335 | TotalLoss 2.5769340991973877
Iters 44000 | Evals 183592 | RangeLoss 1.8400911092758179 | ActionLoss 0.007334986235946417 | TotalLoss 2.573575735092163
Iters 44200 | Evals 184402 | RangeLoss 1.8398867845535278 | ActionLoss 0.007304616272449493 | TotalLoss 2.5703301429748535
Iters 44400 | Evals 185247 | RangeLoss 1.839769721031189 | ActionLoss 0.007273626513779163 | TotalLoss 2.5671091079711914
Iters 44600 | Evals 186080 | RangeLoss 1.839592456817627 | ActionLoss 0.007244180887937546 | TotalLoss 2.563983201980591
Iters 44800 | Evals 186913 | RangeLoss 1.8394237756729126 | ActionLoss 0.0072141122072935104 | TotalLoss 2.5608019828796387
Iters 45000 | Evals 187743 | RangeLoss 1.8392413854599 | ActionLoss 0.007184110581874847 | TotalLoss 2.5576095581054688
Iters 45200 | Evals 188554 | RangeLoss 1.8391046524047852 | ActionLoss 0.007155668921768665 | TotalLoss 2.554636001586914
Iters 45400 | Evals 189386 | RangeLoss 1.8389250040054321 | ActionLoss 0.007126388140022755 | TotalLoss 2.5515329837799072
Iters 45600 | Evals 190223 | RangeLoss 1.8386929035186768 | ActionLoss 0.007097764406353235 | TotalLoss 2.5484416484832764
Iters 45800 | Evals 191063 | RangeLoss 1.8385645151138306 | ActionLoss 0.007069659419357777 | TotalLoss 2.545501470565796
Iters 46000 | Evals 191894 | RangeLoss 1.8383327722549438 | ActionLoss 0.007041420321911573 | TotalLoss 2.542449474334717
Iters 46200 | Evals 192726 | RangeLoss 1.8381092548370361 | ActionLoss 0.00701342336833477 | TotalLoss 2.5394201278686523
Iters 46400 | Evals 193553 | RangeLoss 1.8379205465316772 | ActionLoss 0.00698593445122242 | TotalLoss 2.5364818572998047
Iters 46600 | Evals 194373 | RangeLoss 1.8377830982208252 | ActionLoss 0.006958780810236931 | TotalLoss 2.533625841140747
Iters 46800 | Evals 195197 | RangeLoss 1.8375294208526611 | ActionLoss 0.006931414362043142 | TotalLoss 2.5306410789489746
Iters 47000 | Evals 196004 | RangeLoss 1.8373527526855469 | ActionLoss 0.006904997397214174 | TotalLoss 2.5278260707855225
Iters 47200 | Evals 196847 | RangeLoss 1.837120771408081 | ActionLoss 0.006877948064357042 | TotalLoss 2.5248966217041016
Iters 47400 | Evals 197679 | RangeLoss 1.8369511365890503 | ActionLoss 0.0068511334247887135 | TotalLoss 2.5220556259155273
Iters 47600 | Evals 198508 | RangeLoss 1.8368042707443237 | ActionLoss 0.006823898293077946 | TotalLoss 2.5191893577575684
Iters 47800 | Evals 199325 | RangeLoss 1.8365727663040161 | ActionLoss 0.006798979826271534 | TotalLoss 2.516469955444336
Iters 48000 | Evals 200149 | RangeLoss 1.8364484310150146 | ActionLoss 0.006772689521312714 | TotalLoss 2.513720989227295
Iters 48200 | Evals 200979 | RangeLoss 1.8361940383911133 | ActionLoss 0.00674887839704752 | TotalLoss 2.5110881328582764
Iters 48400 | Evals 201793 | RangeLoss 1.8360025882720947 | ActionLoss 0.006723628845065832 | TotalLoss 2.50838303565979
Iters 48600 | Evals 202620 | RangeLoss 1.8357679843902588 | ActionLoss 0.006698729936033487 | TotalLoss 2.5056607723236084
Iters 48800 | Evals 203445 | RangeLoss 1.8355611562728882 | ActionLoss 0.006673498544842005 | TotalLoss 2.5029242038726807
Iters 49000 | Evals 204287 | RangeLoss 1.8353757858276367 | ActionLoss 0.006648490205407143 | TotalLoss 2.500243902206421
Iters 49200 | Evals 205108 | RangeLoss 1.8352622985839844 | ActionLoss 0.006623666267842054 | TotalLoss 2.497649669647217
Iters 49400 | Evals 205942 | RangeLoss 1.8350759744644165 | ActionLoss 0.0066000050865113735 | TotalLoss 2.4951093196868896
Iters 49600 | Evals 206771 | RangeLoss 1.8349031209945679 | ActionLoss 0.006575435400009155 | TotalLoss 2.4924843311309814
Iters 49800 | Evals 207597 | RangeLoss 1.8346219062805176 | ActionLoss 0.0065506682731211185 | TotalLoss 2.489727020263672
Iters 50000 | Evals 208432 | RangeLoss 1.8343921899795532 | ActionLoss 0.00652637705206871 | TotalLoss 2.487069845199585
Iters 50200 | Evals 209236 | RangeLoss 1.8341875076293945 | ActionLoss 0.0065030260011553764 | TotalLoss 2.4845328330993652
Iters 50400 | Evals 210095 | RangeLoss 1.8340210914611816 | ActionLoss 0.006479049567133188 | TotalLoss 2.4819650650024414
Iters 50600 | Evals 210925 | RangeLoss 1.8337904214859009 | ActionLoss 0.006455011200159788 | TotalLoss 2.4793365001678467
Iters 50800 | Evals 211760 | RangeLoss 1.8336236476898193 | ActionLoss 0.006432079244405031 | TotalLoss 2.476886034011841
Iters 51000 | Evals 212606 | RangeLoss 1.8334940671920776 | ActionLoss 0.0064086997881531715 | TotalLoss 2.474428415298462
Iters 51200 | Evals 213450 | RangeLoss 1.8332878351211548 | ActionLoss 0.006384612061083317 | TotalLoss 2.471816301345825
Iters 51400 | Evals 214282 | RangeLoss 1.8330848217010498 | ActionLoss 0.006361356470733881 | TotalLoss 2.469282388687134
Iters 51600 | Evals 215127 | RangeLoss 1.8329195976257324 | ActionLoss 0.006337637547403574 | TotalLoss 2.4667551517486572
Iters 51800 | Evals 215941 | RangeLoss 1.8327860832214355 | ActionLoss 0.006314957980066538 | TotalLoss 2.4643452167510986
Iters 52000 | Evals 216780 | RangeLoss 1.8325783014297485 | ActionLoss 0.006291991099715233 | TotalLoss 2.4618327617645264
Iters 52200 | Evals 217634 | RangeLoss 1.832391619682312 | ActionLoss 0.006269093137234449 | TotalLoss 2.459355115890503
Iters 52400 | Evals 218462 | RangeLoss 1.8322640657424927 | ActionLoss 0.006246462929993868 | TotalLoss 2.4569785594940186
Iters 52600 | Evals 219339 | RangeLoss 1.8320677280426025 | ActionLoss 0.006223543081432581 | TotalLoss 2.4544944763183594
Iters 52800 | Evals 220188 | RangeLoss 1.8318655490875244 | ActionLoss 0.00620087468996644 | TotalLoss 2.452035665512085
Iters 53000 | Evals 221020 | RangeLoss 1.831678867340088 | ActionLoss 0.006178353447467089 | TotalLoss 2.4496002197265625
Iters 53200 | Evals 221837 | RangeLoss 1.8314721584320068 | ActionLoss 0.006156938150525093 | TotalLoss 2.4472639560699463
Iters 53400 | Evals 222646 | RangeLoss 1.8312534093856812 | ActionLoss 0.00613561924546957 | TotalLoss 2.444915294647217
Iters 53600 | Evals 223473 | RangeLoss 1.8310428857803345 | ActionLoss 0.006114179268479347 | TotalLoss 2.4425671100616455
Iters 53800 | Evals 224322 | RangeLoss 1.8308616876602173 | ActionLoss 0.006091972813010216 | TotalLoss 2.4401798248291016
Iters 54000 | Evals 225151 | RangeLoss 1.8306361436843872 | ActionLoss 0.006071055307984352 | TotalLoss 2.437873363494873
Iters 54200 | Evals 225988 | RangeLoss 1.830431580543518 | ActionLoss 0.006049330346286297 | TotalLoss 2.435507297515869
Iters 54400 | Evals 226820 | RangeLoss 1.8302472829818726 | ActionLoss 0.0060280621983110905 | TotalLoss 2.4332077503204346
Iters 54600 | Evals 227665 | RangeLoss 1.830021619796753 | ActionLoss 0.006007070187479258 | TotalLoss 2.4308955669403076
Iters 54800 | Evals 228506 | RangeLoss 1.8297556638717651 | ActionLoss 0.005986272823065519 | TotalLoss 2.4285521507263184
Iters 55000 | Evals 229343 | RangeLoss 1.8295924663543701 | ActionLoss 0.0059653096832334995 | TotalLoss 2.426304340362549
Iters 55200 | Evals 230156 | RangeLoss 1.8293673992156982 | ActionLoss 0.0059459516778588295 | TotalLoss 2.4241487979888916
Iters 55400 | Evals 230972 | RangeLoss 1.8291181325912476 | ActionLoss 0.0059260111302137375 | TotalLoss 2.4219138622283936
Iters 55600 | Evals 231826 | RangeLoss 1.8289389610290527 | ActionLoss 0.005906097590923309 | TotalLoss 2.4197471141815186
Iters 55800 | Evals 232667 | RangeLoss 1.8287516832351685 | ActionLoss 0.005885554477572441 | TotalLoss 2.4175140857696533
Iters 56000 | Evals 233516 | RangeLoss 1.8285473585128784 | ActionLoss 0.005864997394382954 | TotalLoss 2.4152703285217285
Iters 56200 | Evals 234347 | RangeLoss 1.8283313512802124 | ActionLoss 0.005845494102686644 | TotalLoss 2.413113594055176
Iters 56400 | Evals 235178 | RangeLoss 1.8281493186950684 | ActionLoss 0.00582753075286746 | TotalLoss 2.4111454486846924
Iters 56600 | Evals 236006 | RangeLoss 1.827942967414856 | ActionLoss 0.005809885449707508 | TotalLoss 2.4091796875
Iters 56800 | Evals 236821 | RangeLoss 1.8278082609176636 | ActionLoss 0.0057919989340007305 | TotalLoss 2.407259702682495
Iters 57000 | Evals 237681 | RangeLoss 1.8276265859603882 | ActionLoss 0.005773776210844517 | TotalLoss 2.405261754989624
Iters 57200 | Evals 238498 | RangeLoss 1.8274283409118652 | ActionLoss 0.005757101811468601 | TotalLoss 2.4034006595611572
Iters 57400 | Evals 239349 | RangeLoss 1.8272382020950317 | ActionLoss 0.0057403710670769215 | TotalLoss 2.40153431892395
Iters 57600 | Evals 240174 | RangeLoss 1.8270479440689087 | ActionLoss 0.005721955094486475 | TotalLoss 2.399510383605957
Iters 57800 | Evals 240987 | RangeLoss 1.8268989324569702 | ActionLoss 0.005704404320567846 | TotalLoss 2.39760422706604
Iters 58000 | Evals 241825 | RangeLoss 1.8267288208007812 | ActionLoss 0.00568646565079689 | TotalLoss 2.3956289291381836
Iters 58200 | Evals 242666 | RangeLoss 1.826593041419983 | ActionLoss 0.005668931640684605 | TotalLoss 2.393723249435425
Iters 58400 | Evals 243505 | RangeLoss 1.8264259099960327 | ActionLoss 0.005656346213072538 | TotalLoss 2.392294406890869
Iters 58600 | Evals 244329 | RangeLoss 1.8262789249420166 | ActionLoss 0.005649769213050604 | TotalLoss 2.391479969024658
Iters 58800 | Evals 245165 | RangeLoss 1.826077938079834 | ActionLoss 0.005663988646119833 | TotalLoss 2.3927106857299805
Iters 59000 | Evals 245997 | RangeLoss 1.8259634971618652 | ActionLoss 0.005654053762555122 | TotalLoss 2.391603708267212
Iters 59200 | Evals 246821 | RangeLoss 1.825774073600769 | ActionLoss 0.0056631662882864475 | TotalLoss 2.392326593399048
Iters 59400 | Evals 247665 | RangeLoss 1.825656771659851 | ActionLoss 0.005667782388627529 | TotalLoss 2.3926773071289062
Iters 59600 | Evals 248492 | RangeLoss 1.825578212738037 | ActionLoss 0.005676175933331251 | TotalLoss 2.393435001373291
Iters 59800 | Evals 249326 | RangeLoss 1.8254749774932861 | ActionLoss 0.00567731074988842 | TotalLoss 2.3934597969055176
Iters 60000 | Evals 250131 | RangeLoss 1.825451374053955 | ActionLoss 0.005676649045199156 | TotalLoss 2.3933684825897217
Iters 60200 | Evals 250960 | RangeLoss 1.8252640962600708 | ActionLoss 0.005670633632689714 | TotalLoss 2.3925724029541016
Iters 60400 | Evals 251787 | RangeLoss 1.8251653909683228 | ActionLoss 0.005672890692949295 | TotalLoss 2.3926939964294434
Iters 60600 | Evals 252636 | RangeLoss 1.8250985145568848 | ActionLoss 0.005670199636369944 | TotalLoss 2.3923513889312744
Iters 60800 | Evals 253449 | RangeLoss 1.8250162601470947 | ActionLoss 0.005660234019160271 | TotalLoss 2.3912715911865234
Iters 61000 | Evals 254287 | RangeLoss 1.8249105215072632 | ActionLoss 0.005655480083078146 | TotalLoss 2.390687942504883
Iters 61200 | Evals 255126 | RangeLoss 1.824737787246704 | ActionLoss 0.005655176937580109 | TotalLoss 2.390488624572754
Iters 61400 | Evals 256005 | RangeLoss 1.8246684074401855 | ActionLoss 0.005647303536534309 | TotalLoss 2.3896334171295166
Iters 61600 | Evals 256841 | RangeLoss 1.8245306015014648 | ActionLoss 0.005637940019369125 | TotalLoss 2.3885607719421387
Iters 61800 | Evals 257679 | RangeLoss 1.8244048357009888 | ActionLoss 0.005632483866065741 | TotalLoss 2.3878884315490723
Iters 62000 | Evals 258499 | RangeLoss 1.8243160247802734 | ActionLoss 0.005622292868793011 | TotalLoss 2.3867766857147217
Iters 62200 | Evals 259335 | RangeLoss 1.8242266178131104 | ActionLoss 0.005610746797174215 | TotalLoss 2.3855347633361816
Iters 62400 | Evals 260154 | RangeLoss 1.8241251707077026 | ActionLoss 0.005601998418569565 | TotalLoss 2.384554386138916
Iters 62600 | Evals 260998 | RangeLoss 1.8240302801132202 | ActionLoss 0.005591039080172777 | TotalLoss 2.383362293243408
Iters 62800 | Evals 261835 | RangeLoss 1.8239781856536865 | ActionLoss 0.005578930024057627 | TotalLoss 2.3820958137512207
Iters 63000 | Evals 262667 | RangeLoss 1.8238749504089355 | ActionLoss 0.00557111157104373 | TotalLoss 2.3812038898468018
Iters 63200 | Evals 263504 | RangeLoss 1.8238084316253662 | ActionLoss 0.005559894721955061 | TotalLoss 2.3800148963928223
Iters 63400 | Evals 264335 | RangeLoss 1.823691725730896 | ActionLoss 0.005548699758946896 | TotalLoss 2.378779888153076
Iters 63600 | Evals 265156 | RangeLoss 1.823534607887268 | ActionLoss 0.0055378335528075695 | TotalLoss 2.37752628326416
Iters 63800 | Evals 266011 | RangeLoss 1.8234256505966187 | ActionLoss 0.005526503082364798 | TotalLoss 2.3762831687927246
Iters 64000 | Evals 266833 | RangeLoss 1.8233370780944824 | ActionLoss 0.005516059696674347 | TotalLoss 2.3751513957977295
Iters 64200 | Evals 267654 | RangeLoss 1.8232637643814087 | ActionLoss 0.005506000481545925 | TotalLoss 2.3740687370300293
Iters 64400 | Evals 268482 | RangeLoss 1.8231924772262573 | ActionLoss 0.005495100282132626 | TotalLoss 2.372907876968384
Iters 64600 | Evals 269332 | RangeLoss 1.8231163024902344 | ActionLoss 0.0054845367558300495 | TotalLoss 2.3717823028564453
Iters 64800 | Evals 270164 | RangeLoss 1.8230392932891846 | ActionLoss 0.0054723708890378475 | TotalLoss 2.370490789413452
Iters 65000 | Evals 271007 | RangeLoss 1.8229275941848755 | ActionLoss 0.005459721200168133 | TotalLoss 2.3691158294677734
Iters 65200 | Evals 271819 | RangeLoss 1.8228280544281006 | ActionLoss 0.005448111332952976 | TotalLoss 2.3678598403930664
Iters 65400 | Evals 272660 | RangeLoss 1.8226826190948486 | ActionLoss 0.005434909835457802 | TotalLoss 2.3663933277130127
Iters 65600 | Evals 273482 | RangeLoss 1.822629690170288 | ActionLoss 0.0054237027652561665 | TotalLoss 2.3652172088623047
Iters 65800 | Evals 274313 | RangeLoss 1.8225687742233276 | ActionLoss 0.005410198122262955 | TotalLoss 2.363795757293701
Iters 66000 | Evals 275155 | RangeLoss 1.822475552558899 | ActionLoss 0.005398424807935953 | TotalLoss 2.3625214099884033
Iters 66200 | Evals 275986 | RangeLoss 1.8223907947540283 | ActionLoss 0.005386389326304197 | TotalLoss 2.3612234592437744
Iters 66400 | Evals 276848 | RangeLoss 1.8222962617874146 | ActionLoss 0.005373831372708082 | TotalLoss 2.359870672225952
Iters 66600 | Evals 277694 | RangeLoss 1.8222215175628662 | ActionLoss 0.005361273419111967 | TotalLoss 2.3585383892059326
Iters 66800 | Evals 278546 | RangeLoss 1.8221237659454346 | ActionLoss 0.005348455626517534 | TotalLoss 2.357159376144409
Iters 67000 | Evals 279369 | RangeLoss 1.8220442533493042 | ActionLoss 0.005334962625056505 | TotalLoss 2.355741500854492
Iters 67200 | Evals 280225 | RangeLoss 1.8219276666641235 | ActionLoss 0.005320376716554165 | TotalLoss 2.354170322418213
Iters 67400 | Evals 281060 | RangeLoss 1.82185959815979 | ActionLoss 0.0053066168911755085 | TotalLoss 2.3527274131774902
Iters 67600 | Evals 281916 | RangeLoss 1.8217926025390625 | ActionLoss 0.005295738112181425 | TotalLoss 2.351572036743164
Iters 67800 | Evals 282763 | RangeLoss 1.8217201232910156 | ActionLoss 0.0052833701483905315 | TotalLoss 2.35026478767395
Iters 68000 | Evals 283595 | RangeLoss 1.8216415643692017 | ActionLoss 0.005272011272609234 | TotalLoss 2.3490469455718994
Iters 68200 | Evals 284428 | RangeLoss 1.821577548980713 | ActionLoss 0.005260493140667677 | TotalLoss 2.347834587097168
Iters 68400 | Evals 285285 | RangeLoss 1.8214987516403198 | ActionLoss 0.005247387103736401 | TotalLoss 2.346456289291382
Iters 68600 | Evals 286138 | RangeLoss 1.8213967084884644 | ActionLoss 0.00523453438654542 | TotalLoss 2.3450825214385986
Iters 68800 | Evals 286966 | RangeLoss 1.8213245868682861 | ActionLoss 0.005221114959567785 | TotalLoss 2.3436696529388428
Iters 69000 | Evals 287809 | RangeLoss 1.8212381601333618 | ActionLoss 0.005208548158407211 | TotalLoss 2.3423309326171875
Iters 69200 | Evals 288615 | RangeLoss 1.821151852607727 | ActionLoss 0.005196778103709221 | TotalLoss 2.3410725593566895
Iters 69400 | Evals 289457 | RangeLoss 1.8210505247116089 | ActionLoss 0.005185320507735014 | TotalLoss 2.339827060699463
Iters 69600 | Evals 290271 | RangeLoss 1.8209376335144043 | ActionLoss 0.005172056145966053 | TotalLoss 2.3383872509002686
Iters 69800 | Evals 291124 | RangeLoss 1.8208705186843872 | ActionLoss 0.00515966909006238 | TotalLoss 2.3370816707611084
Iters 70000 | Evals 291995 | RangeLoss 1.8207781314849854 | ActionLoss 0.005146138835698366 | TotalLoss 2.3356406688690186
Iters 70200 | Evals 292836 | RangeLoss 1.820662260055542 | ActionLoss 0.005132752470672131 | TotalLoss 2.3341898918151855
Iters 70400 | Evals 293669 | RangeLoss 1.8205348253250122 | ActionLoss 0.005120669025927782 | TotalLoss 2.332857847213745
Iters 70600 | Evals 294537 | RangeLoss 1.8204442262649536 | ActionLoss 0.00510724913328886 | TotalLoss 2.331428289413452
Iters 70800 | Evals 295359 | RangeLoss 1.8203198909759521 | ActionLoss 0.005094866268336773 | TotalLoss 2.3300693035125732
Iters 71000 | Evals 296205 | RangeLoss 1.8202273845672607 | ActionLoss 0.005082429386675358 | TotalLoss 2.3287408351898193
Iters 71200 | Evals 297030 | RangeLoss 1.820162057876587 | ActionLoss 0.0050691599026322365 | TotalLoss 2.3273565769195557
Iters 71400 | Evals 297868 | RangeLoss 1.8200740814208984 | ActionLoss 0.005056840367615223 | TotalLoss 2.326047897338867
Iters 71600 | Evals 298690 | RangeLoss 1.8199552297592163 | ActionLoss 0.005043685901910067 | TotalLoss 2.324617624282837
Iters 71800 | Evals 299523 | RangeLoss 1.819852352142334 | ActionLoss 0.005030721891671419 | TotalLoss 2.3232266902923584
Iters 72000 | Evals 300349 | RangeLoss 1.8197259902954102 | ActionLoss 0.005018607247620821 | TotalLoss 2.3218953609466553
Iters 72200 | Evals 301163 | RangeLoss 1.819629430770874 | ActionLoss 0.005006351042538881 | TotalLoss 2.3205761909484863
Iters 72400 | Evals 302002 | RangeLoss 1.8194971084594727 | ActionLoss 0.004993619862943888 | TotalLoss 2.319169759750366
Iters 72600 | Evals 302861 | RangeLoss 1.8194032907485962 | ActionLoss 0.004980759229511023 | TotalLoss 2.317793369293213
Iters 72800 | Evals 303696 | RangeLoss 1.8193166255950928 | ActionLoss 0.004967974033206701 | TotalLoss 2.3164267539978027
Iters 73000 | Evals 304538 | RangeLoss 1.8191920518875122 | ActionLoss 0.004955001175403595 | TotalLoss 2.315009117126465
Iters 73200 | Evals 305352 | RangeLoss 1.8191007375717163 | ActionLoss 0.004942919593304396 | TotalLoss 2.3137142658233643
Iters 73400 | Evals 306193 | RangeLoss 1.8190418481826782 | ActionLoss 0.004930251277983189 | TotalLoss 2.312391519546509
Iters 73600 | Evals 307034 | RangeLoss 1.818932294845581 | ActionLoss 0.0049173710867762566 | TotalLoss 2.3110015392303467
Iters 73800 | Evals 307866 | RangeLoss 1.8188799619674683 | ActionLoss 0.004904619883745909 | TotalLoss 2.3096792697906494
Iters 74000 | Evals 308710 | RangeLoss 1.818778395652771 | ActionLoss 0.004893126897513866 | TotalLoss 2.3084299564361572
Iters 74200 | Evals 309551 | RangeLoss 1.8186607360839844 | ActionLoss 0.004881406668573618 | TotalLoss 2.3071446418762207
